INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTIDX,NIFTY,26-Sep-19,9900,PE,7.2,13.5,6.55,10.85,10.85,1113,8271.58,137100,37800,28-Aug-19
OPTSTK,JINDALSTEL,29-Aug-19,175,PE,79,79,79,79,79,2,16.25,9600,0,28-Aug-19
OPTIDX,NIFTY,26-Sep-19,8100,CE,0,0,0,2855.7,2983.55,0,0,0,0,28-Aug-19
OPTSTK,RAMCOCEM,29-Aug-19,840,CE,0,0,0,60,0,0,0,0,0,28-Aug-19
OPTIDX,BANKNIFTY,29-Aug-19,25800,PE,6,6,2.3,2.85,2.85,1851,9552.41,11380,-14480,28-Aug-19
OPTIDX,NIFTY,26-Sep-19,7700,PE,0,0,0,51.25,0,0,0,0,0,28-Aug-19
OPTSTK,TORNTPHARM,29-Aug-19,1420,CE,0,0,0,201.2,249.05,0,0,0,0,28-Aug-19
OPTSTK,BHARTIARTL,29-Aug-19,290,CE,0,0,0,53.7,55.85,0,0,5553,0,28-Aug-19
OPTSTK,JUBLFOOD,26-Sep-19,1320,CE,0,0,0,55.55,15.15,0,0,0,0,28-Aug-19
OPTSTK,MARUTI,29-Aug-19,7300,CE,0,0,0,1.7,0,0,0,225,0,28-Aug-19
OPTSTK,ADANIPORTS,26-Sep-19,500,CE,0,0,0,5.5,0.05,0,0,0,0,28-Aug-19
OPTSTK,BAJAJFINSV,26-Sep-19,9100,PE,0,0,0,709.3,2045.2,0,0,0,0,28-Aug-19
OPTSTK,HDFC,26-Sep-19,2260,PE,0,0,0,126.25,130.25,0,0,1000,0,28-Aug-19
OPTSTK,CASTROLIND,26-Sep-19,127.5,PE,5.7,5.7,5.7,5.7,8,1,4.52,6800,3400,28-Aug-19
FUTSTK,EICHERMOT,26-Sep-19,0,XX,15961.05,16411,15940.65,16374.05,16374.05,9638,39182.05,368850,92075,28-Aug-19
OPTSTK,KOTAKBANK,29-Aug-19,1140,CE,340,340,340,340,343.85,1,5.92,400,-400,28-Aug-19
OPTIDX,BANKNIFTY,10-Oct-19,29600,CE,0,0,0,560.45,472.05,0,0,0,0,28-Aug-19
OPTSTK,CIPLA,26-Sep-19,560,PE,82.9,92,82.9,92,93.45,3,19.46,3000,3000,28-Aug-19
OPTSTK,PNB,29-Aug-19,77.5,CE,0.05,0.1,0.05,0.05,0,21,114,1232000,-112000,28-Aug-19
OPTSTK,EICHERMOT,26-Sep-19,17500,CE,236,285,210.6,276.85,276.85,21,93.23,375,0,28-Aug-19
OPTSTK,UJJIVAN,29-Aug-19,370,CE,0,0,0,28.25,0,0,0,0,0,28-Aug-19
OPTSTK,M&M,29-Aug-19,660,CE,0.1,0.1,0.1,0.1,0,2,13.2,42000,0,28-Aug-19
OPTSTK,IOC,29-Aug-19,97.5,PE,1,1,0.05,0.05,0,4,13.72,0,0,28-Aug-19
OPTSTK,BATAINDIA,29-Aug-19,1360,CE,143.95,148.25,140.3,146.45,146.45,12,99.4,51700,-550,28-Aug-19
OPTSTK,CANBK,29-Aug-19,295,PE,0,0,0,42.35,68.1,0,0,0,0,28-Aug-19
OPTSTK,DABUR,26-Sep-19,320,PE,0,0,0,0.7,0,0,0,0,0,28-Aug-19
OPTSTK,SUNPHARMA,26-Sep-19,350,CE,0,0,0,72.5,66.2,0,0,1100,0,28-Aug-19
OPTSTK,CANBK,29-Aug-19,300,CE,0,0,0,0.05,0,0,0,72000,0,28-Aug-19
OPTSTK,EICHERMOT,26-Sep-19,21500,PE,0,0,0,2252.55,5121.1,0,0,0,0,28-Aug-19
OPTSTK,UBL,29-Aug-19,1160,PE,0,0,0,1.5,0,0,0,1400,0,28-Aug-19
OPTIDX,NIFTY,30-Dec-21,10500,CE,0,0,0,1423.45,2384.2,0,0,0,0,28-Aug-19
OPTIDX,NIFTY,30-Dec-21,14500,CE,0,0,0,1517.1,723.6,0,0,0,0,28-Aug-19
OPTSTK,MOTHERSUMI,26-Sep-19,107.5,PE,0,0,0,4.1,13,0,0,0,0,28-Aug-19
OPTIDX,NIFTY,31-Oct-19,12350,PE,0,0,0,956.7,1213.15,0,0,0,0,28-Aug-19
OPTSTK,TITAN,26-Sep-19,1180,PE,0,0,0,12.1,85,0,0,0,0,28-Aug-19
OPTSTK,MRF,29-Aug-19,63000,PE,0,0,0,7562.6,5061.95,0,0,0,0,28-Aug-19
OPTSTK,CIPLA,26-Sep-19,530,CE,0,0,0,46.35,1.3,0,0,0,0,28-Aug-19
OPTSTK,CIPLA,26-Sep-19,610,CE,0,0,0,12.3,0.05,0,0,0,0,28-Aug-19
OPTSTK,TITAN,26-Sep-19,1500,CE,0,0,0,21.55,0.1,0,0,0,0,28-Aug-19
OPTSTK,MRF,29-Aug-19,51000,CE,0,0,0,6035.65,6936.15,0,0,0,0,28-Aug-19
FUTSTK,CANBK,29-Aug-19,0,XX,228.8,231.75,225.5,227.25,227.25,5274,24141,2810000,-1986000,28-Aug-19
OPTSTK,HAVELLS,26-Sep-19,530,CE,0,0,0,204.2,138.8,0,0,0,0,28-Aug-19
OPTSTK,PVR,29-Aug-19,1900,CE,0.05,0.4,0.05,0.4,0,2,15.2,2800,-800,28-Aug-19
OPTSTK,PEL,26-Sep-19,1450,PE,0,0,0,50.45,3.8,0,0,0,0,28-Aug-19
OPTSTK,HAVELLS,26-Sep-19,830,PE,0,0,0,45.6,160.25,0,0,0,0,28-Aug-19
OPTSTK,NCC,29-Aug-19,65,CE,0.15,0.2,0.05,0.05,0.05,203,1057.42,936000,-152000,28-Aug-19
OPTSTK,ESCORTS,26-Sep-19,330,PE,0,0,0,1.4,0.15,0,0,0,0,28-Aug-19
OPTSTK,IOC,31-Oct-19,112.5,CE,0,0,0,36.75,15.15,0,0,0,0,28-Aug-19
OPTSTK,ACC,31-Oct-19,1640,PE,0,0,0,115.7,139.1,0,0,0,0,28-Aug-19
FUTSTK,DISHTV,31-Oct-19,0,XX,24.9,24.9,23.5,23.5,23.25,7,23.43,112000,84000,28-Aug-19
OPTSTK,RAMCOCEM,31-Oct-19,780,CE,0,0,0,25.3,32.35,0,0,0,0,28-Aug-19
OPTSTK,IBULHSGFIN,31-Oct-19,760,PE,0,0,0,181.2,313.95,0,0,0,0,28-Aug-19
OPTSTK,CANBK,31-Oct-19,210,PE,0,0,0,10.3,10.35,0,0,0,0,28-Aug-19
OPTSTK,BATAINDIA,31-Oct-19,1680,PE,0,0,0,352.55,172.75,0,0,0,0,28-Aug-19
OPTSTK,HINDPETRO,31-Oct-19,270,CE,0,0,0,23.8,23.8,0,0,0,0,28-Aug-19
OPTSTK,APOLLOHOSP,31-Oct-19,980,CE,0,0,0,382.2,552.6,0,0,0,0,28-Aug-19
OPTSTK,RECLTD,26-Sep-19,110,PE,0,0,0,0.1,0.3,0,0,0,0,28-Aug-19
OPTSTK,MARICO,29-Aug-19,350,PE,0.05,0.35,0.05,0.05,0.05,6,54.62,28600,-5200,28-Aug-19
OPTSTK,AMARAJABAT,29-Aug-19,650,PE,38,40,38,40,37.3,2,9.64,4200,-700,28-Aug-19
OPTSTK,LT,26-Sep-19,1520,CE,2.15,2.2,2.15,2.2,2.2,3,17.12,1125,1125,28-Aug-19
OPTSTK,CUMMINSIND,29-Aug-19,400,PE,0,0,0,0.05,0,0,0,0,0,28-Aug-19
OPTSTK,ENGINERSIN,29-Aug-19,92.5,CE,0,0,0,35.8,11.65,0,0,0,0,28-Aug-19
OPTSTK,TVSMOTOR,26-Sep-19,280,CE,0,0,0,154.1,81.6,0,0,0,0,28-Aug-19
OPTSTK,OFSS,26-Sep-19,3500,PE,0,0,0,346.95,493.1,0,0,0,0,28-Aug-19
OPTSTK,NIITTECH,26-Sep-19,1260,PE,16.35,16.35,16.35,16.35,4,2,19.14,1500,1500,28-Aug-19
OPTSTK,MANAPPURAM,29-Aug-19,107.5,PE,0.05,0.05,0.05,0.05,0,3,19.35,54000,-12000,28-Aug-19
OPTIDX,NIFTYIT,26-Sep-19,14800,CE,0,0,0,1485.4,1181,0,0,0,0,28-Aug-19
OPTSTK,GMRINFRA,29-Aug-19,16,PE,0.75,0.75,0.75,0.75,0.75,3,22.61,1080000,0,28-Aug-19
OPTSTK,PIDILITIND,26-Sep-19,1020,CE,0,0,0,222.8,363.15,0,0,0,0,28-Aug-19
OPTSTK,CASTROLIND,29-Aug-19,112.5,PE,0.05,0.05,0.05,0.05,0,2,7.65,13600,-3400,28-Aug-19
OPTSTK,APOLLOHOSP,29-Aug-19,1500,CE,7.85,22.9,7,16.55,16.55,483,3657.67,33000,-32500,28-Aug-19
OPTSTK,COLPAL,26-Sep-19,1070,PE,0,0,0,10.45,0.15,0,0,0,0,28-Aug-19
OPTSTK,STAR,26-Sep-19,310,PE,0,0,0,2.95,0.95,0,0,0,0,28-Aug-19
OPTSTK,STAR,26-Sep-19,470,PE,0,0,0,68.85,94.65,0,0,0,0,28-Aug-19
OPTSTK,MFSL,26-Sep-19,410,PE,0,0,0,19.85,10.8,0,0,0,0,28-Aug-19
OPTSTK,RELINFRA,26-Sep-19,32.5,CE,0,0,0,7.6,8.75,0,0,4000,0,28-Aug-19
OPTSTK,ASIANPAINT,26-Sep-19,1660,CE,17.5,19.3,16.8,19.05,19.05,45,453.07,41400,10200,28-Aug-19
OPTIDX,BANKNIFTY,29-Aug-19,32900,PE,0,0,0,2108.5,5090.45,0,0,0,0,28-Aug-19
OPTSTK,ADANIENT,31-Oct-19,120,PE,0,0,0,7.85,3.65,0,0,0,0,28-Aug-19
OPTSTK,TATAELXSI,31-Oct-19,650,CE,0,0,0,75.05,57.9,0,0,0,0,28-Aug-19
OPTSTK,BAJAJFINSV,31-Oct-19,8400,PE,0,0,0,1747.45,1499.05,0,0,0,0,28-Aug-19
OPTSTK,TITAN,31-Oct-19,1180,PE,0,0,0,151.2,100.55,0,0,0,0,28-Aug-19
OPTIDX,NIFTY,17-Oct-19,10500,CE,0,0,0,735.8,715.9,0,0,0,0,28-Aug-19
OPTSTK,POWERGRID,31-Oct-19,185,PE,0,0,0,1.8,1.85,0,0,0,0,28-Aug-19
OPTSTK,LICHSGFIN,31-Oct-19,380,PE,0,0,0,1.2,20.5,0,0,0,0,28-Aug-19
OPTSTK,TORNTPHARM,31-Oct-19,1800,PE,0,0,0,253.5,157.15,0,0,0,0,28-Aug-19
OPTSTK,SUNPHARMA,31-Oct-19,500,PE,0,0,0,72.3,87.65,0,0,0,0,28-Aug-19
OPTSTK,VOLTAS,31-Oct-19,470,PE,0,0,0,1.45,0.35,0,0,0,0,28-Aug-19
OPTSTK,ITC,31-Oct-19,262.5,PE,0,0,0,7.2,20,0,0,0,0,28-Aug-19
OPTSTK,GLENMARK,31-Oct-19,460,PE,0,0,0,45.6,85.15,0,0,0,0,28-Aug-19
OPTSTK,HDFC,31-Oct-19,1920,PE,0,0,0,37,34.4,0,0,0,0,28-Aug-19
OPTSTK,MRF,31-Oct-19,51000,CE,0,0,0,5035,7670.75,0,0,0,0,28-Aug-19
OPTSTK,RBLBANK,31-Oct-19,650,PE,0,0,0,205.3,332.55,0,0,0,0,28-Aug-19
OPTSTK,BANKINDIA,31-Oct-19,67.5,CE,0,0,0,13.1,6.65,0,0,0,0,28-Aug-19
OPTSTK,PFC,31-Oct-19,80,CE,0,0,0,33.95,24.75,0,0,0,0,28-Aug-19
OPTSTK,M&M,31-Oct-19,710,PE,0,0,0,153.75,167.75,0,0,0,0,28-Aug-19
OPTSTK,TATASTEEL,31-Oct-19,240,CE,0,0,0,204.65,101.45,0,0,0,0,28-Aug-19
OPTSTK,TCS,31-Oct-19,2440,CE,0,0,0,28.6,33.25,0,0,0,0,28-Aug-19
OPTSTK,INDUSINDBK,31-Oct-19,1650,CE,0,0,0,59.7,28.75,0,0,0,0,28-Aug-19
OPTSTK,MCDOWELL-N,31-Oct-19,460,CE,0,0,0,134.6,145.7,0,0,0,0,28-Aug-19
OPTSTK,ADANIPORTS,31-Oct-19,290,PE,0,0,0,1.55,1.45,0,0,0,0,28-Aug-19
OPTSTK,GAIL,31-Oct-19,120,CE,0,0,0,19.85,13.35,0,0,0,0,28-Aug-19
OPTSTK,TITAN,31-Oct-19,1420,CE,0,0,0,27.55,5,0,0,0,0,28-Aug-19
OPTSTK,ICICIPRULI,31-Oct-19,270,PE,0,0,0,0.4,0.1,0,0,0,0,28-Aug-19
OPTSTK,ICICIPRULI,31-Oct-19,430,PE,0,0,0,45.9,32.8,0,0,0,0,28-Aug-19
OPTSTK,BAJFINANCE,31-Oct-19,4050,PE,0,0,0,1008.75,765.05,0,0,0,0,28-Aug-19
OPTSTK,MUTHOOTFIN,31-Oct-19,750,CE,0,0,0,8.7,11.65,0,0,0,0,28-Aug-19
OPTSTK,FEDERALBNK,31-Oct-19,117.5,PE,0,0,0,23.8,34.5,0,0,0,0,28-Aug-19
OPTSTK,OFSS,29-Aug-19,2920,PE,0,0,0,41.85,2.2,0,0,0,0,28-Aug-19
OPTSTK,MINDTREE,26-Sep-19,1030,PE,0,0,0,72.9,348.15,0,0,0,0,28-Aug-19
OPTSTK,EXIDEIND,29-Aug-19,147.5,PE,0,0,0,0.3,0,0,0,0,0,28-Aug-19
OPTSTK,MANAPPURAM,26-Sep-19,140,PE,0,0,0,14.05,19.75,0,0,0,0,28-Aug-19
OPTSTK,RECLTD,29-Aug-19,100,PE,0,0,0,0.05,0,0,0,24000,0,28-Aug-19
OPTIDX,NIFTY,29-Jun-23,9800,PE,0,0,0,34.85,292.55,0,0,0,0,28-Aug-19
OPTIDX,NIFTYIT,3-Oct-19,16400,CE,0,0,0,265.1,216.3,0,0,0,0,28-Aug-19
OPTIDX,NIFTY,29-Jun-23,13400,PE,0,0,0,418.6,1339.95,0,0,0,0,28-Aug-19
OPTSTK,PAGEIND,29-Aug-19,21000,CE,0,0,0,1688.6,0,0,0,0,0,28-Aug-19
OPTSTK,TECHM,26-Sep-19,660,CE,0,0,0,29.5,44.3,0,0,9600,0,28-Aug-19
OPTSTK,PFC,29-Aug-19,145,PE,0,0,0,24.6,41.7,0,0,0,0,28-Aug-19
OPTSTK,OIL,26-Sep-19,142.5,CE,0,0,0,39.3,7.2,0,0,0,0,28-Aug-19
OPTSTK,NCC,29-Aug-19,117.5,PE,0,0,0,13.85,58.25,0,0,0,0,28-Aug-19
OPTSTK,ITC,26-Sep-19,287.5,CE,0,0,0,7.75,0.25,0,0,0,0,28-Aug-19
OPTSTK,UNIONBANK,26-Sep-19,77.5,CE,0,0,0,8.7,0.15,0,0,0,0,28-Aug-19
OPTSTK,SUNPHARMA,26-Sep-19,350,PE,0,0,0,2.3,1.45,0,0,1100,0,28-Aug-19
OPTSTK,UJJIVAN,29-Aug-19,270,PE,1.15,5.45,0.4,0.55,0.55,260,1133.59,136000,32000,28-Aug-19
OPTSTK,BANKINDIA,26-Sep-19,95,PE,26.7,28.3,26.7,26.8,26.8,4,29.34,72000,12000,28-Aug-19
OPTSTK,HINDPETRO,29-Aug-19,375,CE,0,0,0,18.25,0,0,0,0,0,28-Aug-19
OPTSTK,MGL,29-Aug-19,1010,CE,0,0,0,25.85,0,0,0,0,0,28-Aug-19
OPTSTK,IGL,29-Aug-19,380,CE,0,0,0,12.6,0,0,0,0,0,28-Aug-19
FUTSTK,SUNPHARMA,29-Aug-19,0,XX,417,420.95,410.6,412.65,412.65,11298,51691.18,9013400,-7224800,28-Aug-19
OPTSTK,CIPLA,26-Sep-19,490,PE,26.1,26.1,26.1,26.1,30.65,1,5.16,1000,0,28-Aug-19
OPTSTK,ICICIBANK,26-Sep-19,380,PE,2.45,3.9,2.45,3.1,3.1,40,210.67,259875,-5500,28-Aug-19
OPTSTK,RBLBANK,29-Aug-19,760,PE,0,0,0,85.75,446.05,0,0,0,0,28-Aug-19
OPTSTK,L&TFH,26-Sep-19,102.5,CE,3.5,4.05,2.6,2.8,3.9,13,61.98,58500,18000,28-Aug-19
OPTSTK,MCX,29-Aug-19,970,CE,0,0,0,3.7,1.55,0,0,700,0,28-Aug-19
OPTSTK,BANKINDIA,26-Sep-19,57.5,CE,0,0,0,32.1,11.15,0,0,0,0,28-Aug-19
OPTSTK,SRF,29-Aug-19,2750,CE,44.15,44.15,33.2,34.2,47.65,5,34.82,4750,-750,28-Aug-19
OPTIDX,BANKNIFTY,17-Oct-19,29700,CE,0,0,0,639.25,527,0,0,0,0,28-Aug-19
OPTIDX,NIFTYIT,19-Sep-19,16000,CE,0,0,0,372.9,271.35,0,0,0,0,28-Aug-19
OPTSTK,BIOCON,26-Sep-19,215,CE,0,0,0,14.5,15.4,0,0,7200,0,28-Aug-19
OPTSTK,COLPAL,29-Aug-19,1020,PE,0,0,0,3.45,0,0,0,0,0,28-Aug-19
OPTSTK,GRASIM,26-Sep-19,580,CE,0,0,0,351.55,139.7,0,0,0,0,28-Aug-19
OPTSTK,INFRATEL,26-Sep-19,365,CE,0,0,0,1.2,0,0,0,0,0,28-Aug-19
OPTIDX,NIFTY,26-Sep-19,12400,CE,0,0,0,1.85,3.95,0,0,10800,0,28-Aug-19
OPTSTK,BAJFINANCE,29-Aug-19,3400,PE,84.4,104.85,64.15,73,73,159,1384.97,28500,-7000,28-Aug-19
OPTSTK,BEL,29-Aug-19,85,CE,0,0,0,7.7,18.75,0,0,18000,0,28-Aug-19
OPTSTK,IGL,26-Sep-19,280,PE,0,0,0,8.2,0.2,0,0,0,0,28-Aug-19
OPTSTK,IGL,26-Sep-19,275,CE,0,0,0,49.05,59.45,0,0,0,0,28-Aug-19
OPTIDX,BANKNIFTY,12-Sep-19,29600,CE,0,0,0,1874.45,117,0,0,0,0,28-Aug-19
OPTSTK,RAYMOND,26-Sep-19,800,PE,0,0,0,218,224.35,0,0,1600,0,28-Aug-19
OPTSTK,UBL,26-Sep-19,1480,CE,0,0,0,6.4,5.05,0,0,1400,0,28-Aug-19
OPTSTK,DRREDDY,26-Sep-19,2600,CE,70,74.8,48.4,50.85,50.85,54,358.48,10750,5500,28-Aug-19
OPTSTK,COALINDIA,29-Aug-19,290,PE,0,0,0,77.5,104.9,0,0,22000,0,28-Aug-19
OPTIDX,NIFTY,24-Jun-21,9000,PE,0,0,0,30.05,118,0,0,2250,0,28-Aug-19
OPTIDX,NIFTY,24-Jun-21,7900,CE,0,0,0,2938.65,4025,0,0,0,0,28-Aug-19
OPTIDX,NIFTY,31-Oct-19,10500,CE,719,734.25,669.7,707,707,11,92.33,8175,375,28-Aug-19
OPTSTK,DISHTV,26-Sep-19,21,PE,0,0,0,0.8,1.65,0,0,98000,0,28-Aug-19
OPTSTK,NBCC,29-Aug-19,53,PE,0,0,0,1.65,17.05,0,0,0,0,28-Aug-19
OPTSTK,M&MFIN,26-Sep-19,380,CE,2.95,2.95,2.9,2.9,6.4,3,14.35,10000,1250,28-Aug-19
OPTSTK,NBCC,29-Aug-19,46,CE,0,0,0,0.05,0,0,0,76500,0,28-Aug-19
OPTSTK,HINDZINC,26-Sep-19,237.5,PE,0,0,0,9.35,27.2,0,0,0,0,28-Aug-19
OPTSTK,STAR,26-Sep-19,570,CE,0,0,0,3.45,0,0,0,0,0,28-Aug-19
OPTSTK,ENGINERSIN,26-Sep-19,92.5,PE,0,0,0,0.75,1.95,0,0,0,0,28-Aug-19
OPTSTK,LT,29-Aug-19,1320,PE,1.75,4.5,1,1.4,1.4,653,3238.18,80250,-4500,28-Aug-19
OPTSTK,MINDTREE,26-Sep-19,1100,CE,0,0,0,0.65,0,0,0,0,0,28-Aug-19
OPTSTK,TORNTPHARM,29-Aug-19,1440,CE,0,0,0,187.05,229.05,0,0,0,0,28-Aug-19
OPTSTK,RAMCOCEM,29-Aug-19,780,CE,0,0,0,3.95,0.1,0,0,5600,0,28-Aug-19
OPTSTK,LT,29-Aug-19,1480,PE,126.65,139,126.65,134,134,6,36.33,3000,-2250,28-Aug-19
OPTSTK,LT,29-Aug-19,1080,CE,0,0,0,396.2,264.85,0,0,0,0,28-Aug-19
OPTSTK,HINDZINC,26-Sep-19,295,PE,0,0,0,90.1,82.85,0,0,6400,0,28-Aug-19
OPTSTK,MOTHERSUMI,29-Aug-19,107.5,PE,5.05,5.05,5.05,5.05,9.9,1,3.71,16500,3300,28-Aug-19
OPTSTK,ARVIND,26-Sep-19,62.5,PE,0,0,0,7.65,15.95,0,0,0,0,28-Aug-19
OPTSTK,ARVIND,26-Sep-19,80,CE,0,0,0,0.1,0.05,0,0,0,0,28-Aug-19
OPTSTK,ZEEL,29-Aug-19,500,PE,0,0,0,116,135.75,0,0,2600,0,28-Aug-19
OPTSTK,VOLTAS,29-Aug-19,500,CE,0,0,0,83,125.25,0,0,0,0,28-Aug-19
OPTSTK,ONGC,29-Aug-19,157.5,PE,0,0,0,35,36.3,0,0,0,0,28-Aug-19
OPTSTK,INFY,26-Sep-19,680,CE,0,0,0,67.8,126,0,0,0,0,28-Aug-19
OPTSTK,TATAMOTORS,26-Sep-19,130,CE,3.5,5.1,2.5,2.85,2.85,1795,7208.29,2382000,684000,28-Aug-19
OPTSTK,NTPC,26-Sep-19,115,CE,7.75,7.75,7.75,7.75,7.9,1,5.89,14400,4800,28-Aug-19
OPTIDX,BANKNIFTY,29-Aug-19,31400,PE,0,0,0,4140,3590.7,0,0,80,0,28-Aug-19
OPTSTK,MARUTI,29-Aug-19,5200,CE,0,0,0,1069.9,903.8,0,0,300,0,28-Aug-19
OPTSTK,RELCAPITAL,26-Sep-19,10,PE,0,0,0,0.05,0,0,0,0,0,28-Aug-19
OPTSTK,TATAELXSI,26-Sep-19,570,CE,0,0,0,74,89.55,0,0,0,0,28-Aug-19
OPTSTK,TATAELXSI,26-Sep-19,730,CE,0,0,0,159.8,12.15,0,0,0,0,28-Aug-19
OPTSTK,UPL,29-Aug-19,553.35,CE,6.8,6.8,4,4,8.4,4,20.1,18000,-2700,28-Aug-19
OPTSTK,EICHERMOT,29-Aug-19,22000,CE,0,0,0,1145.55,0,0,0,0,0,28-Aug-19
OPTSTK,POWERGRID,29-Aug-19,187.5,CE,0,0,0,23.6,18.3,0,0,0,0,28-Aug-19
OPTSTK,TATAPOWER,26-Sep-19,58,CE,2.2,2.2,1.5,1.5,2.45,5,26.95,72000,36000,28-Aug-19
OPTIDX,NIFTY,19-Sep-19,11650,CE,0,0,0,328.4,37,0,0,0,0,28-Aug-19
OPTIDX,BANKNIFTY,19-Sep-19,31400,PE,0,0,0,1247.85,3519.25,0,0,0,0,28-Aug-19
OPTSTK,SAIL,29-Aug-19,30,CE,2.1,2.1,1.05,1.1,1.1,36,137.47,216000,-36000,28-Aug-19
OPTSTK,SBIN,29-Aug-19,330,CE,0.1,0.1,0.05,0.05,0.05,161,1594.16,2154000,-252000,28-Aug-19
OPTSTK,INFY,26-Sep-19,720,PE,3.75,3.9,3.2,3.2,2.15,10,86.82,36000,6000,28-Aug-19
OPTSTK,JUBLFOOD,26-Sep-19,1280,PE,115,115,115,115,112.4,1,6.97,500,500,28-Aug-19
OPTSTK,BOSCHLTD,29-Aug-19,16500,CE,0,0,0,1407.75,0,0,0,0,0,28-Aug-19
OPTSTK,LT,29-Aug-19,1120,PE,0,0,0,3.9,0,0,0,0,0,28-Aug-19
OPTSTK,COLPAL,26-Sep-19,1260,CE,0,0,0,6.7,10.7,0,0,0,0,28-Aug-19
OPTSTK,ENGINERSIN,26-Sep-19,87.5,PE,0,0,0,0.4,1,0,0,0,0,28-Aug-19
OPTSTK,INFY,26-Sep-19,880,CE,2,2,1.95,2,2,6,63.5,218400,4800,28-Aug-19
OPTSTK,AUROPHARMA,29-Aug-19,850,CE,0,0,0,12.1,0,0,0,0,0,28-Aug-19
OPTSTK,INDIGO,29-Aug-19,1800,CE,0.5,1.4,0.1,0.65,0.65,39,421.32,78000,-6000,28-Aug-19
OPTSTK,MARICO,26-Sep-19,270,PE,0,0,0,0.05,0,0,0,0,0,28-Aug-19
OPTSTK,KAJARIACER,29-Aug-19,550,CE,0,0,0,0.5,0,0,0,7800,0,28-Aug-19
OPTSTK,RECLTD,29-Aug-19,110,PE,0,0,0,0.1,0,0,0,60000,0,28-Aug-19
OPTSTK,GMRINFRA,26-Sep-19,16,PE,0,0,0,1.1,1.05,0,0,45000,0,28-Aug-19
OPTSTK,ASIANPAINT,26-Sep-19,1180,PE,0,0,0,5.2,0,0,0,0,0,28-Aug-19
OPTSTK,HDFC,26-Sep-19,2140,CE,68,87.1,68,87.1,87.1,20,222.03,26500,-5000,28-Aug-19
OPTSTK,HDFC,26-Sep-19,2460,PE,0,0,0,262.1,280.8,0,0,0,0,28-Aug-19
OPTSTK,INDIGO,29-Aug-19,1150,PE,0,0,0,0.5,0,0,0,2400,0,28-Aug-19
OPTSTK,LT,29-Aug-19,1520,CE,0.35,0.5,0.35,0.45,0.45,2,11.4,12750,375,28-Aug-19
OPTSTK,BERGEPAINT,26-Sep-19,400,PE,0,0,0,79.35,32.95,0,0,0,0,28-Aug-19
OPTIDX,BANKNIFTY,26-Sep-19,32700,PE,0,0,0,1750.65,4763.7,0,0,0,0,28-Aug-19
OPTSTK,IDEA,29-Aug-19,23,PE,0,0,0,12.95,18,0,0,28000,0,28-Aug-19
OPTSTK,MCDOWELL-N,26-Sep-19,560,PE,6.4,8,6.4,7.2,7.2,28,198.6,56250,27500,28-Aug-19
OPTSTK,CESC,26-Sep-19,640,PE,0,0,0,5.9,0.45,0,0,0,0,28-Aug-19
OPTSTK,ONGC,29-Aug-19,140,CE,0.05,0.1,0.05,0.05,0,28,147.06,693750,-48750,28-Aug-19
OPTSTK,KAJARIACER,29-Aug-19,460,PE,1.5,3.7,1.35,1.35,0.75,5,30.04,11700,-1300,28-Aug-19
OPTSTK,PIDILITIND,29-Aug-19,860,CE,516,516,516,516,518.55,1,6.88,500,-500,28-Aug-19
OPTSTK,BAJFINANCE,26-Sep-19,4150,CE,0,0,0,65.1,16.3,0,0,0,0,28-Aug-19
OPTIDX,BANKNIFTY,12-Sep-19,31100,CE,0,0,0,988.15,16,0,0,0,0,28-Aug-19
OPTSTK,ESCORTS,26-Sep-19,430,CE,70,70,70,70,72.45,1,5.5,0,-1100,28-Aug-19
OPTSTK,SUNTV,26-Sep-19,540,CE,0,0,0,3,2,0,0,1000,0,28-Aug-19
OPTIDX,NIFTY,26-Mar-20,14300,CE,0,0,0,398.4,44.55,0,0,0,0,28-Aug-19
OPTSTK,BANKINDIA,26-Sep-19,45,CE,0,0,0,35.75,22.95,0,0,0,0,28-Aug-19
OPTIDX,NIFTY,26-Dec-19,12000,CE,91,95,76,81.3,81.3,410,3715.76,503775,4350,28-Aug-19
OPTIDX,NIFTY,24-Jun-21,8200,CE,0,0,0,2770.9,3772.65,0,0,0,0,28-Aug-19
OPTIDX,BANKNIFTY,5-Sep-19,27600,PE,177.95,294.3,156,211.75,211.75,15815,87978.48,28940,2700,28-Aug-19
OPTIDX,NIFTY,30-Dec-21,7500,PE,0,0,0,174.85,29.6,0,0,0,0,28-Aug-19
OPTIDX,NIFTY,24-Jun-21,13700,PE,0,0,0,744.65,1858,0,0,0,0,28-Aug-19
OPTIDX,NIFTY,26-Dec-19,5300,CE,0,0,0,4154,5853.05,0,0,0,0,28-Aug-19
OPTIDX,NIFTY,30-Dec-21,13700,PE,0,0,0,622.75,1742.1,0,0,0,0,28-Aug-19
OPTSTK,RAMCOCEM,26-Sep-19,850,CE,0,0,0,27.55,3.45,0,0,0,0,28-Aug-19
OPTSTK,JSWSTEEL,26-Sep-19,165,CE,0,0,0,104.15,41.95,0,0,0,0,28-Aug-19
OPTSTK,SAIL,26-Sep-19,43,CE,0,0,0,0.3,0.2,0,0,24000,0,28-Aug-19
